0.188222 0.927222 -0.76088
0.189024 0.92661 -0.763933
0.189826 0.925997 -0.766984
0.190627 0.925381 -0.770032
0.191428 0.924763 -0.773077
0.192229 0.924142 -0.776119
0.19303 0.923519 -0.779159
0.193831 0.922894 -0.782196
0.194632 0.922267 -0.785231
0.195432 0.921637 -0.788262
0.196233 0.921005 -0.791291
0.197033 0.92037 -0.794317
0.197833 0.919734 -0.797341
0.198633 0.919095 -0.800362
0.199432 0.918453 -0.80338
0.200232 0.91781 -0.806395
0.201031 0.917164 -0.809407
0.201831 0.916516 -0.812417
0.20263 0.915866 -0.815423
0.203428 0.915213 -0.818427
0.204227 0.914558 -0.821429
0.205026 0.913901 -0.824427
0.205824 0.913242 -0.827422
0.206622 0.91258 -0.830415
0.20742 0.911916 -0.833405
0.208218 0.91125 -0.836391
0.209016 0.910582 -0.839375
0.209813 0.909911 -0.842356
0.210611 0.909238 -0.845335
0.211408 0.908563 -0.84831
0.212205 0.907886 -0.851282
0.213001 0.907207 -0.854251
0.213798 0.906525 -0.857218
0.214594 0.905841 -0.860181
0.215391 0.905155 -0.863142
0.216187 0.904467 -0.866099
0.216982 0.903776 -0.869054
0.217778 0.903084 -0.872006
0.218574 0.902389 -0.874954
0.219369 0.901692 -0.8779
0.220164 0.900993 -0.880842
0.220959 0.900291 -0.883782
0.221753 0.899588 -0.886718
0.222548 0.898882 -0.889651
0.223342 0.898174 -0.892582
0.224136 0.897464 -0.895509
0.22493 0.896752 -0.898433
0.225724 0.896038 -0.901354
0.226517 0.895322 -0.904272
0.22731 0.894603 -0.907187
0.228104 0.893883 -0.910098
0.228896 0.89316 -0.913007
0.229689 0.892435 -0.915912
0.230481 0.891708 -0.918815
0.231274 0.890979 -0.921714
0.232066 0.890248 -0.92461
0.232857 0.889515 -0.927502
0.233649 0.88878 -0.930392
0.23444 0.888042 -0.933278
0.235231 0.887303 -0.936162
0.236022 0.886561 -0.939041
0.236813 0.885817 -0.941918
0.237604 0.885072 -0.944792
0.238394 0.884324 -0.947662
0.239184 0.883574 -0.950529
0.239974 0.882822 -0.953392
0.240763 0.882069 -0.956253
0.241552 0.881313 -0.95911
0.242342 0.880555 -0.961964
0.24313 0.879795 -0.964814
0.243919 0.879033 -0.967661
0.244707 0.878269 -0.970505
0.245496 0.877503 -0.973346
